date,INTC
2011-10-25,18.450904265
2011-10-26,18.5033428885
2011-10-27,18.8254658619
2011-10-28,18.7130973828
2011-10-31,18.3834831775
2011-11-01,17.9040443334
2011-11-02,17.8665881738
2011-11-03,18.2860971623
2011-11-04,17.9385101915
2011-11-07,18.3465470703
2011-11-08,18.7016902796
2011-11-09,18.0140725764
2011-11-10,18.1803098234
2011-11-11,18.7772526646
2011-11-14,18.6110154177
2011-11-15,19.147508351
2011-11-16,18.8452588111
2011-11-17,18.3918845013
2011-11-18,18.3541033088
2011-11-21,17.810054137
2011-11-22,17.5606982666
2011-11-23,17.1526613878
2011-11-25,17.1753301033
2011-11-28,17.7269355136
2011-11-29,17.8176103755
2011-11-30,18.8225900956
2011-12-01,18.8301463341
2011-12-02,18.6185716562
2011-12-05,18.8981524806
2011-12-06,19.1550645895
2011-12-07,19.3893079829
2011-12-08,18.6714653257
2011-12-09,18.8981524806
2011-12-12,18.1349723924
2011-12-13,17.8024978985
2011-12-14,17.6135919361
2011-12-15,17.6135919361
2011-12-16,17.5531420281
2011-12-19,17.4511328084
2011-12-20,18.0140725764
2011-12-21,17.8931727605
2011-12-22,18.1500848694
2011-12-23,18.4372219323
2011-12-27,18.5581217482
2011-12-28,18.3049877586
2011-12-29,18.5505655097
2011-12-30,18.3238783548
2012-01-03,18.5430092712
2012-01-04,18.9737148655
2012-01-05,19.1928457819
2012-01-06,19.0795022045
2012-01-09,19.2419613322
2012-01-10,19.3364143134
2012-01-11,19.4950953218
2012-01-12,19.4573141293
2012-01-13,18.996383581
2012-01-17,18.9208211961
2012-01-18,19.1852895434
2012-01-19,19.3666392674
2012-01-20,19.9333571546
2012-01-23,20.182713025
2012-01-24,20.3225034372
2012-01-25,20.3262815565
2012-01-26,20.212937979
2012-01-27,20.197825502
2012-01-30,20.2053817405
2012-01-31,19.9635821086
2012-02-01,20.0618132091
2012-02-02,20.0164757781
2012-02-03,20.3640627489
2012-02-06,20.3488315876
2012-02-07,20.2879069421
2012-02-08,20.4478341365
2012-02-09,20.4554497172
2012-02-10,20.3297926359
2012-02-13,20.3336004262
2012-02-14,20.3945250717
2012-02-15,20.242213458
2012-02-16,20.4287951848
2012-02-17,20.843844332
2012-02-21,20.6839171377
2012-02-22,20.3564471683
2012-02-23,20.3031381035
2012-02-24,20.3336004262
2012-02-27,20.4782964592
2012-02-28,20.7448417831
2012-02-29,20.4706808785
2012-03-01,20.4554497172
2012-03-02,20.4973354109
2012-03-05,20.2117511353
2012-03-06,20.2612524097
2012-03-07,20.4935276206
2012-03-08,20.4402185558
2012-03-09,20.6153769115
2012-03-12,20.5506444757
2012-03-13,20.9352313002
2012-03-14,20.9123845582
2012-03-15,21.133236398
2012-03-16,21.1180052367
2012-03-19,21.1256208173
2012-03-20,21.133236398
2012-03-21,21.1522753497
2012-03-22,21.2436623179
2012-03-23,21.2284311566
2012-03-26,21.4683219481
2012-03-27,21.4683219481
2012-03-28,21.1713143014
2012-03-29,21.4454752061
2012-03-30,21.411205093
2012-04-02,21.6130179811
2012-04-03,21.4073973026
2012-04-04,21.2703168503
2012-04-05,21.3769349799
2012-04-09,21.1408519787
2012-04-10,20.9047689775
2012-04-11,21.2093922049
2012-04-12,21.689173788
2012-04-13,21.3921661413
2012-04-16,21.6320569328
2012-04-17,21.6815582073
2012-04-18,21.2855480117
2012-04-19,21.0875429139
2012-04-20,21.0190026878
2012-04-23,20.9047689775
2012-04-24,20.7981508479
2012-04-25,21.2170077855
2012-04-26,21.4911686902
2012-04-27,21.6130179811
2012-04-30,21.6244413521
2012-05-01,22.0471060801
2012-05-02,22.2222644358
2012-05-03,21.9100256278
2012-05-04,21.4037015061
2012-05-07,21.2962994197
2012-05-08,20.9971078933
2012-05-09,20.8590194965
2012-05-10,20.8973773845
2012-05-11,21.1965689109
2012-05-14,20.7247668885
2012-05-15,20.6212005909
2012-05-16,20.3258448532
2012-05-17,20.0918617364
2012-05-18,19.9998028052
2012-05-21,20.061175426
2012-05-22,19.9691164948
2012-05-23,19.5164934164
2012-05-24,19.677596546
2012-05-25,19.7466407444
2012-05-29,20.0151459604
2012-05-30,20.0458322708
2012-05-31,19.8233565204
2012-06-01,19.2863460883
2012-06-04,19.2096303123
2012-06-05,19.5088218388
2012-06-06,19.9998028052
2012-06-07,19.9000722964
2012-06-08,20.2606364436
2012-06-11,19.9345943956
2012-06-12,20.3450237972
2012-06-13,20.3603669524
2012-06-14,20.6979163669
2012-06-15,20.9740931605
2012-06-18,21.0354657813
2012-06-19,21.1045099797
2012-06-20,21.2042404885
2012-06-21,20.4907837716
2012-06-22,20.6633942677
2012-06-25,19.98445965
2012-06-26,19.9499375508
2012-06-27,20.1148764692
2012-06-28,19.8156849428
2012-06-29,20.444754306
2012-07-02,20.4562616724
2012-07-03,20.6058574357
2012-07-05,20.36803853
2012-07-06,20.0650112148
2012-07-09,20.0765185812
2012-07-10,19.6085523476
2012-07-11,19.4781355283
2012-07-12,18.9794829843
2012-07-13,19.3707334419
2012-07-16,19.2786745107
2012-07-17,19.4704639507
2012-07-18,20.1072048916
2012-07-19,19.9921312276
2012-07-20,19.5778660372
2012-07-23,19.3784050195
2012-07-24,19.1827797907
2012-07-25,19.2786745107
2012-07-26,19.562522882
2012-07-27,19.9614449172
2012-07-30,19.7619838996
2012-07-31,19.715954434
2012-08-01,19.8924007188
2012-08-02,19.8770575636
2012-08-03,20.2951585428
2012-08-06,20.3570576158
2012-08-07,20.504067914
2012-08-08,20.5814417552
2012-08-09,20.6588155964
2012-08-10,20.7980885105
2012-08-13,20.6510782123
2012-08-14,20.4885931458
2012-08-15,20.3261080793
2012-08-16,20.5737043711
2012-08-17,20.372532384
2012-08-20,20.2951585428
2012-08-21,20.2023099334
2012-08-22,19.9082893369
2012-08-23,19.3744098327
2012-08-24,19.2738238392
2012-08-27,19.2196621504
2012-08-28,19.3434602963
2012-08-29,19.0865791435
2012-08-30,18.7786312556
2012-08-31,19.2119247662
2012-09-04,18.8908233253
2012-09-05,18.871479865
2012-09-06,19.4169654454
2012-09-07,18.7167321827
2012-09-10,17.9971554596
2012-09-11,18.0590545326
2012-09-12,17.9429937708
2012-09-13,18.0706606088
2012-09-14,18.0822666849
2012-09-17,18.0358423802
2012-09-18,18.0822666849
2012-09-19,17.9120442343
2012-09-20,17.9343279006
2012-09-21,17.892700774
2012-09-24,17.6373670981
2012-09-25,17.436195111
2012-09-26,17.5213063363
2012-09-27,17.8617512376
2012-09-28,17.5290437205
2012-10-01,17.6064175617
2012-10-02,17.6721853267
2012-10-03,17.4478011872
2012-10-04,17.3820334222
2012-10-05,17.5483871808
2012-10-08,17.4168516507
2012-10-09,16.9448712195
2012-10-10,16.8365478419
2012-10-11,16.7746487689
2012-10-12,16.6201332081
2012-10-15,16.8133356895
2012-10-16,17.2930535049
2012-10-17,16.8597599942
2012-10-18,16.7669113848
2012-10-19,16.453547328
2012-10-22,16.6044263183
2012-10-23,16.7050123118
2012-10-24,16.6044263183
2012-10-25,16.782386153
2012-10-26,16.9835581401
2012-10-31,16.7359618483
2012-11-01,17.2234170478
2012-11-02,17.0686693654
2012-11-05,17.0718416929
2012-11-06,16.9865571377
2012-11-07,16.3455549816
2012-11-08,16.2830181859
2012-11-09,16.2595668875
2012-11-12,16.2322070394
2012-11-13,15.8530777153
2012-11-14,15.6029305324
2012-11-15,15.6576502287
2012-11-16,15.7827238201
2012-11-19,15.8296264169
2012-11-20,15.2536625283
2012-11-21,15.1339045645
2012-11-23,15.4153201452
2012-11-26,15.5443022864
2012-11-27,15.579479234
2012-11-28,15.7045528255
2012-11-29,15.2667952554
2012-11-30,15.2941551035
2012-12-03,15.2746123549
2012-12-04,15.6102786059
2012-12-05,15.5169424383
2012-12-06,15.7592725217
2012-12-07,15.755363972
2012-12-10,15.696735726
2012-12-11,16.1423103955
2012-12-12,16.1579445944
2012-12-13,16.0172368041
2012-12-14,16.0459255591
2012-12-17,16.0797735998
2012-12-18,16.3846404789
2012-12-19,16.4940798714
2012-12-20,16.4388129782
2012-12-21,16.2322070394
2012-12-24,16.134493296
2012-12-26,16.1423103955
2012-12-27,16.032871003
2012-12-28,15.813992218
2012-12-31,16.1188590971
2013-01-02,16.7129586565
2013-01-03,16.6660560597
2013-01-04,16.5409824682
2013-01-07,16.6113363634
2013-01-08,16.486262772
2013-01-09,16.7676783527
2013-01-10,17.041276834
2013-01-11,17.1976188233
2013-01-14,17.1968371134
2013-01-15,17.1038136297
2013-01-16,17.2836069174
2013-01-17,17.7291815869
2013-01-18,16.6113363634
2013-01-22,16.5487995677
2013-01-23,16.5018969709
2013-01-24,16.3768233795
2013-01-25,16.3846404789
2013-01-28,16.4549943741
2013-01-29,16.6347876618
2013-01-30,16.705141557
2013-01-31,16.4471772746
2013-02-01,16.6934159078
2013-02-04,16.5409824682
2013-02-05,16.7312506692
2013-02-06,16.58241187
2013-02-07,16.4402091955
2013-02-08,16.5903120185
2013-02-11,16.6140124643
2013-02-12,16.7404148416
2013-02-13,16.787815733
2013-02-14,16.7720154359
2013-02-15,16.6811637272
2013-02-19,16.6574632815
2013-02-20,16.3770080069
2013-02-21,15.997800875
2013-02-22,16.1321034009
2013-02-25,15.9820005779
2013-02-26,16.2585057782
2013-02-27,16.5350109785
2013-02-28,16.4955102356
2013-03-01,16.6140124643
2013-03-04,16.8036160302
2013-03-05,16.9932195961
2013-03-06,17.1828231621
2013-03-07,17.2934252422
2013-03-08,17.0485206362
2013-03-11,17.1354222706
2013-03-12,17.0959215277
2013-03-13,17.1077717505
2013-03-14,17.1038216763
2013-03-15,16.8865675903
2013-03-18,16.7957158816
2013-03-19,16.7009140987
2013-03-20,16.732514693
2013-03-21,16.6219126129
2013-03-22,16.8510169217
2013-03-25,16.7088142472
2013-03-26,17.1946733849
2013-03-27,17.2460243507
2013-03-28,17.249974425
2013-04-01,16.9300184075
2013-04-02,16.9497687789
2013-04-03,16.6298127614
2013-04-04,16.6969640244
2013-04-05,16.5429111271
2013-04-08,16.6614133558
2013-04-09,17.1828231621
2013-04-10,17.5857307396
2013-04-11,17.2420742764
2013-04-12,17.1235720477
2013-04-15,16.8905176646
2013-04-16,17.3131756136
2013-04-17,17.3250258365
2013-04-18,17.5699304425
2013-04-19,17.7279334141
2013-04-22,18.0755399516
2013-04-23,18.4665973063
2013-04-24,18.6917515409
2013-04-25,18.4705473806
2013-04-26,18.4863476778
2013-04-29,18.7707530267
2013-04-30,18.9208558497
2013-05-01,18.952456444
2013-05-02,19.047258227
2013-05-03,19.1065093413
2013-05-06,19.0666376608
2013-05-07,19.2580217276
2013-05-08,19.3377650888
2013-05-09,19.4254827861
2013-05-10,19.5371234918
2013-05-13,19.2022013748
2013-05-14,19.0108173079
2013-05-15,19.2978934082
2013-05-16,19.0905606691
2013-05-17,19.1703040303
2013-05-20,19.2022013748
2013-05-21,19.2580217276
2013-05-22,19.1942270387
2013-05-23,19.1782783664
2013-05-24,19.0770042977
2013-05-28,19.2022013748
2013-05-29,19.353713761
2013-05-30,19.3058677443
2013-05-31,19.3616880972
2013-06-03,20.1272243646
2013-06-04,20.222916398
2013-06-05,19.6966102142
2013-06-06,19.6567385336
2013-06-07,19.6088925168
2013-06-10,19.9438146339
2013-06-11,19.7045845503
2013-06-12,19.5052261473
2013-06-13,19.9278659616
2013-06-14,19.8720456088
2013-06-17,20.0155836589
2013-06-18,20.3066469273
2013-06-19,19.9358402977
2013-06-20,19.285931904
2013-06-21,19.2939062401
2013-06-24,18.8034845688
2013-06-25,19.0427146524
2013-06-26,19.1423938539
2013-06-27,19.1782783664
2013-06-28,19.3218164166
2013-07-01,19.0474992541
2013-07-02,18.9151252745
2013-07-03,18.9486174862
2013-07-05,19.1862527025
2013-07-08,18.4884982921
2013-07-09,18.4486266115
2013-07-10,18.5403314769
2013-07-11,19.1304323497
2013-07-12,19.0586633246
2013-07-15,19.0905606691
2013-07-16,19.3377650888
2013-07-17,19.2580217276
2013-07-18,18.5355468752
2013-07-19,18.3728704184
2013-07-22,18.1575633432
2013-07-23,18.1416146709
2013-07-24,18.2851527211
2013-07-25,18.3888190906
2013-07-26,18.548305813
2013-07-29,18.5323571408
2013-07-30,18.6439978464
2013-07-31,18.6081133339
2013-08-01,18.5004597963
2013-08-02,18.5164084685
2013-08-05,18.4597906821
2013-08-06,18.3599383856
2013-08-07,18.2794123401
2013-08-08,18.0780972262
2013-08-09,18.1264128535
2013-08-12,18.2310967127
2013-08-13,18.1344654581
2013-08-14,18.1747284808
2013-08-15,17.7398878349
2013-08-16,17.6472828825
2013-08-19,17.9412029487
2013-08-20,18.1368812394
2013-08-21,17.8526242986
2013-08-22,17.9250977396
2013-08-23,18.0700446216
2013-08-26,17.9371766465
2013-08-27,17.8695347682
2013-08-28,17.945229251
2013-08-29,17.7640456485
2013-08-30,17.6996248121
2013-09-03,17.7696824717
2013-09-04,18.2270704104
2013-09-05,18.1988862945
2013-09-06,18.2552545264
2013-09-09,18.4485170357
2013-09-10,18.5089115699
2013-09-11,18.3679909902
2013-09-12,18.2230441082
2013-09-13,18.8753050771
2013-09-16,18.8350420544
2013-09-17,19.1168832138
2013-09-18,19.2457248867
2013-09-19,19.2578037935
2013-09-20,19.140235767
2013-09-23,19.0202519591
2013-09-24,19.0886990978
2013-09-25,19.0846727956
2013-09-26,18.8511472635
2013-09-27,18.5048852676
2013-09-30,18.4573749007
2013-10-01,18.3840961993
2013-10-02,18.4283855243
2013-10-03,18.1988862945
2013-10-04,18.3679909902
2013-10-07,18.3840961993
2013-10-08,18.1022550398
2013-10-09,18.1908336899
2013-10-10,18.6015165223
2013-10-11,18.7263318929
2013-10-14,18.8833576817
2013-10-15,18.8350420544
2013-10-16,19.0806464933
2013-10-17,19.2618300958
2013-10-18,19.2255933753
2013-10-21,19.4349610937
2013-10-22,19.3834244246
2013-10-23,19.1128569115
2013-10-24,19.149093632
2013-10-25,19.5154871393
2013-10-28,19.6161446962
2013-10-29,19.7474021504
2013-10-30,19.7248548577
2013-10-31,19.7047233463
2013-11-01,19.5879605803
2013-11-04,19.5315923484
2013-11-05,19.5315923484
2013-11-06,19.7063444231
2013-11-07,19.5551635584
2013-11-08,19.5803603692
2013-11-11,19.6445715967
2013-11-12,19.8567124873
2013-11-13,19.9948885464
2013-11-14,19.8201364717
2013-11-15,19.9298645186
2013-11-18,19.9948885464
2013-11-19,20.0761685811
2013-11-20,19.9623765325
2013-11-21,20.5069527653
2013-11-22,19.4015442928
2013-11-25,19.3040082511
2013-11-26,19.2227282164
2013-11-27,19.4259283032
2013-11-29,19.3771602824
2013-12-02,19.2633682337
2013-12-03,19.1414481816
2013-12-04,19.2958802476
2013-12-05,19.7185364283
2013-12-06,20.1737046228
2013-12-09,20.263112661
2013-12-10,20.1737046228
2013-12-11,19.8485844839
2013-12-12,19.8892245012
2013-12-13,19.7429204387
2013-12-16,19.8729684943
2013-12-17,20.0395925655
2013-12-18,20.4419287375
2013-12-19,20.433800734
2013-12-20,20.3647127045
2013-12-23,20.5801047965
2013-12-24,20.6695128348
2013-12-26,20.8889689286
2013-12-27,20.8076888938
2013-12-30,21.0108889807
2013-12-31,21.0962330171
2014-01-02,20.9621209598
2014-01-03,20.9539929563
2014-01-06,20.6938968452
2014-01-07,20.7954968886
2014-01-08,20.6695128348
2014-01-09,20.5719767931
2014-01-10,20.7507928695
2014-01-13,20.7264088591
2014-01-14,21.54733721
2014-01-15,21.6773852655
2014-01-16,21.5717212204
2014-01-17,21.0108889807
2014-01-21,20.7995608903
2014-01-22,20.5719767931
2014-01-23,20.4256727305
2014-01-24,20.1655766194
2014-01-27,20.0924245881
2014-01-28,20.2387286506
2014-01-29,20.0599125742
2014-01-30,20.108680595
2014-01-31,19.9461205256
2014-02-03,19.4665683206
2014-02-04,19.3609042754
2014-02-05,19.2999442494
2014-02-06,19.685614904
2014-02-07,19.8620387141
2014-02-10,19.9317876623
2014-02-11,20.0794913173
2014-02-12,20.1451373861
2014-02-13,20.2682237653
2014-02-14,20.3133554376
2014-02-18,20.3174583169
2014-02-19,20.1041085931
2014-02-20,20.3010467997
2014-02-21,20.0384625242
2014-02-24,20.210783455
2014-02-25,20.2025776964
2014-02-26,20.3502813514
2014-02-27,20.3174583169
2014-02-28,20.3174583169
2014-03-03,20.1041085931
2014-03-04,20.1943719378
2014-03-05,20.1041085931
2014-03-06,20.210783455
2014-03-07,20.2189892136
2014-03-10,20.3831043858
2014-03-11,20.2928410411
2014-03-12,20.3174583169
2014-03-13,20.1615489033
2014-03-14,20.1041085931
2014-03-17,20.2682237653
2014-03-18,20.3666928686
2014-03-19,20.5308080408
2014-03-20,20.8631412645
2014-03-21,20.6538944199
2014-03-24,20.6128656269
2014-03-25,20.8918614196
2014-03-26,20.8239177383
2014-03-27,20.7687750404
2014-03-28,21.0231535573
2014-03-31,21.1823452744
2014-04-01,21.3267666259
2014-04-02,21.2447090398
2014-04-03,21.6714084875
2014-04-04,21.4662645222
2014-04-07,21.7329516771
2014-04-08,22.081696418
2014-04-09,22.1391367282
2014-04-10,21.6837171254
2014-04-11,21.4825939819
2014-04-14,21.7944948666
2014-04-15,21.9668157974
2014-04-16,22.0981079352
2014-04-17,22.1883712799
2014-04-21,22.1145194524
2014-04-22,22.0242561077
2014-04-23,21.9504042802
2014-04-24,21.9504042802
2014-04-25,21.5483221083
2014-04-28,21.6057624186
2014-04-29,21.7288487977
2014-04-30,21.9011697285
2014-05-01,21.7042315219
2014-05-02,21.6714084875
2014-05-05,21.6590998496
2014-05-06,21.6839287756
2014-05-07,21.8246260234
2014-05-08,21.7997970973
2014-05-09,21.7666918626
2014-05-12,21.8246260234
2014-05-13,21.890836493
2014-05-14,21.7915207887
2014-05-15,21.5266789105
2014-05-16,21.3694290453
2014-05-19,21.5515078366
2014-05-20,21.5515078366
2014-05-21,21.6839287756
2014-05-22,21.6425472322
2014-05-23,21.757587923
2014-05-27,22.106020519
2014-05-28,22.2467177668
2014-05-29,22.3129282363
2014-05-30,22.6108753493
2014-06-02,22.5612174971
2014-06-03,22.8922698448
2014-06-04,22.8426119927
2014-06-05,22.8922698448
2014-06-06,23.3143615882
2014-06-09,23.0991775621
2014-06-10,23.372295749
2014-06-11,23.1157301795
2014-06-12,23.1405591056
2014-06-13,23.1405591056
2014-06-16,24.8372023877
2014-06-17,24.7875445355
2014-06-18,24.7709919181
2014-06-19,24.9034128572
2014-06-20,24.9944522528
2014-06-23,25.0192811789
2014-06-24,25.2427415136
2014-06-25,25.557241244
2014-06-26,25.474478157
2014-06-27,25.5986227874
2014-06-30,25.5737938614
2014-07-01,25.6400043309
2014-07-02,25.6400043309
2014-07-03,25.77242527
2014-07-07,25.6813858744
2014-07-08,25.4827544657
2014-07-09,25.5655175527
2014-07-10,25.8717409743
2014-07-11,25.8634646656
2014-07-14,26.0620960742
2014-07-15,26.2441748655
2014-07-16,28.6774096212
2014-07-17,27.8911602954
2014-07-18,27.8911602954
2014-07-21,28.1891074083
2014-07-22,28.793360706
2014-07-23,28.5532649908
2014-07-24,28.3463572735
2014-07-25,28.3463572735
2014-07-28,28.3298046561
2014-07-29,28.2966994213
2014-07-30,28.4291203604
2014-07-31,28.0484101606
2014-08-01,27.9284036845
2014-08-04,28.1808310996
2014-08-05,27.349062076
2014-08-06,27.3698946949
2014-08-07,27.2323994102
2014-08-08,27.1657350298
2014-08-11,27.5157230271
2014-08-12,27.6073865502
2014-08-13,28.4156921631
2014-08-14,28.2823634022
2014-08-15,28.4740234959
2014-08-18,28.6740166373
2014-08-19,28.6156853044
2014-08-20,28.7490140653
2014-08-21,29.2906621563
2014-08-22,29.1156681577
2014-08-25,29.0073385395
2014-08-26,28.9990054919
2014-08-27,28.9906724444
2014-08-28,28.8740097786
2014-08-29,29.0990020626
2014-09-02,28.8073453982
2014-09-03,28.8073453982
2014-09-04,29.0865024912
2014-09-05,29.165666443
2014-09-08,29.4406570123
2014-09-09,29.090669015
2014-09-10,29.1823325381
2014-09-11,29.1823325381
2014-09-12,28.8490106359
2014-09-15,28.7823462555
2014-09-16,29.1073351101
2014-09-17,29.1490003479
2014-09-18,29.3073282515
2014-09-19,29.015671587
2014-09-22,28.9240080639
2014-09-23,28.6823496848
2014-09-24,28.9573402541
2014-09-25,28.4490243533
2014-09-26,28.5490209239
2014-09-29,29.0823359675
2014-09-30,29.015671587
2014-10-01,28.32402864
2014-10-02,27.9323754049
2014-10-03,28.3573608302
2014-10-06,28.4240252106
2014-10-07,27.8907101671
2014-10-08,28.5573539715
2014-10-09,28.0157058804
2014-10-10,26.5907547485
2014-10-13,26.2241006561
2014-10-14,26.7824148422
2014-10-15,26.0616062287
2014-10-16,25.7074517076
2014-10-17,26.1491032281
2014-10-20,26.3157641792
2014-10-21,27.1740680773
2014-10-22,26.8907444605
2014-10-23,27.2407324578
2014-10-24,27.649051788
2014-10-27,27.6657178831
2014-10-28,28.1157024511
2014-10-29,28.2656973071
2014-10-30,27.1490689347
2014-10-31,28.3406947351
2014-11-03,28.5906861617
2014-11-04,28.7823462555
2014-11-05,28.3198621162
2014-11-06,28.3701936247
2014-11-07,28.1688675907
2014-11-10,27.9004328787
2014-11-11,27.9423758024
2014-11-12,28.0010958957
2014-11-13,28.2527534382
2014-11-14,28.4792452264
2014-11-17,28.7225141842
2014-11-18,29.1167776674
2014-11-19,28.8147886164
2014-11-20,30.1569621764
2014-11-21,29.8549731254
2014-11-24,30.4086197189
2014-11-25,30.4673398122
2014-11-26,30.9538777277
2014-11-28,31.2474781939
2014-12-01,31.1803695159
2014-12-02,31.5410786602
2014-12-03,31.3984727194
2014-12-04,31.4236384737
2014-12-05,31.5997987534
2014-12-08,31.2055352702
2014-12-09,30.9454891429
2014-12-10,30.5512256597
2014-12-11,30.7861060327
2014-12-12,30.3876482571
2014-12-15,30.1317964222
2014-12-16,29.8298073712
2014-12-17,30.4002311342
2014-12-18,31.0545407447
2014-12-19,30.5092827359
2014-12-22,31.2139238549
2014-12-23,31.3984727194
2014-12-24,31.4068613042
2014-12-26,31.4991357364
2014-12-29,31.1887581007
2014-12-30,30.8364375412
2014-12-31,30.4421740579
2015-01-02,30.5008941512
2015-01-05,30.1569621764
2015-01-06,29.5949269982
2015-01-07,30.2156822697
2015-01-08,30.7777174479
2015-01-09,30.8364375412
2015-01-12,30.7022201852
2015-01-13,30.6183343377
2015-01-14,30.4925055664
2015-01-15,30.3582882104
2015-01-16,30.5763914139
2015-01-20,30.2744023629
2015-01-21,30.6015571682
2015-01-22,30.9622663124
2015-01-23,30.5721971216
2015-01-26,30.0353276976
2015-01-27,28.6763769681
2015-01-28,28.3324449933
2015-01-29,28.6973484299
2015-01-30,27.7158840142
2015-02-02,28.2275876839
2015-02-03,28.2695306077
2015-02-04,28.3869707942
2015-02-05,28.6742199034
2015-02-06,28.1292914462
2015-02-09,27.8209210789
2015-02-10,28.4714558263
2015-02-11,28.3447282781
2015-02-12,28.8305172128
2015-02-13,29.0290570383
2015-02-17,29.3458759088
2015-02-18,28.9487962578
2015-02-19,28.9023294901
2015-02-20,29.0712995544
2015-02-23,28.5221468456
2015-02-24,29.0712995544
2015-02-25,28.678444155
2015-02-26,28.4292133102
2015-02-27,28.0912731817
2015-03-02,28.775601942
2015-03-03,28.8051717032
2015-03-04,28.8262929612
2015-03-05,28.4968013359
2015-03-06,28.0405821625
2015-03-09,27.6435025115
2015-03-10,26.7817551838
2015-03-11,27.3140108862
2015-03-12,26.0213898947
2015-03-13,26.1312204364
2015-03-16,26.0467354043
2015-03-17,25.8439713272
2015-03-18,26.0974264236
2015-03-19,25.9706988754
2015-03-20,26.4522635585
2015-03-23,26.3593300232
2015-03-24,26.0129413914
2015-03-25,25.2525761023
2015-03-26,25.4130976634
2015-03-27,27.0352102802
2015-03-30,26.5789911067
2015-03-31,26.4184695457
2015-04-01,26.0298383979
2015-04-02,26.0298383979
2015-04-06,26.2241539718
2015-04-07,26.4100210424
2015-04-08,26.4522635585
2015-04-09,26.393124036
2015-04-10,26.9760707577
2015-04-13,26.8071006934
2015-04-14,26.6043366163
2015-04-15,27.7364360468
2015-04-16,27.7702300597
2015-04-17,27.4322899312
2015-04-20,27.6519510147
2015-04-21,27.3984959183
2015-04-22,27.626605505
2015-04-23,27.3309078926
2015-04-24,27.1027983059
2015-04-27,27.4576354408
2015-04-28,27.8969576078
2015-04-29,27.7829028145
2015-04-30,27.4998779569
2015-05-01,28.2348977363
2015-05-04,28.2433462396
2015-05-05,27.7786785629
2015-05-06,27.4212323314
2015-05-07,27.4425088928
2015-05-08,27.9148485558
2015-05-11,27.8212316857
2015-05-12,27.446764205
2015-05-13,27.7786785629
2015-05-14,28.0595291733
2015-05-15,28.0765504225
2015-05-18,28.433996654
2015-05-19,28.2127204154
2015-05-20,28.3999541557
2015-05-21,28.5531453978
2015-05-22,28.4680391522
2015-05-26,28.1744226049
2015-05-27,28.6893153908
2015-05-28,28.9446341276
2015-05-29,29.3276122327
2015-06-01,28.8552725697
2015-06-02,28.3148479101
2015-06-03,27.8552741839
2015-06-04,27.4978279524
2015-06-05,27.0978285981
2015-06-08,26.6382548719
2015-06-09,26.5957017491
2015-06-10,27.080807349
2015-06-11,27.1063392227
2015-06-12,26.655276121
2015-06-15,26.7148504929
2015-06-16,26.9233607946
2015-06-17,27.1914454683
2015-06-18,27.5574023243
2015-06-19,27.293572963
2015-06-22,27.4552748296
2015-06-23,27.3063388998
2015-06-24,27.15740297
2015-06-25,27.2254879665
2015-06-26,26.3999573842
2015-06-29,25.8637880369
2015-06-30,25.8850645983
2015-07-01,25.6850649212
2015-07-02,26.0042133422
2015-07-06,25.5659161773
2015-07-07,25.4467674335
2015-07-08,25.1063424511
2015-07-09,24.6212368512
2015-07-10,24.8254918407
2015-07-13,25.302086816
2015-07-14,25.2340018195
2015-07-15,25.2680443178
2015-07-16,25.4467674335
2015-07-17,25.0808105774
2015-07-20,24.7659174687
2015-07-21,24.4425137355
2015-07-22,24.344641553
2015-07-23,24.3361309285
2015-07-24,23.8808125145
2015-07-27,24.1276206268
2015-07-28,24.6467687249
2015-07-29,24.6893218477
2015-07-30,24.6042156021
2015-07-31,24.6382581003
2015-08-03,24.7233643459
2015-08-04,24.7914493424
2015-08-05,24.9871937073
2015-08-06,24.8928052695
2015-08-07,24.7812552976
2015-08-10,25.4333935949
2015-08-11,24.8584822012
2015-08-12,25.2789397877
2015-08-13,24.7726745305
2015-08-14,24.9013860366
2015-08-17,24.952870639
2015-08-18,24.8069975988
2015-08-19,24.33505541
2015-08-20,23.6228517432
2015-08-21,22.7905173374
2015-08-24,22.5245135583
2015-08-25,22.1984444096
2015-08-26,23.4254941006
2015-08-27,23.7858863175
2015-08-28,24.3865400124
2015-08-31,24.4895092172
2015-09-01,23.8716939882
2015-09-02,24.5409938197
2015-09-03,24.952870639
2015-09-04,24.4723476831
2015-09-08,25.3132628559
2015-09-09,25.0901629121
2015-09-10,25.1159052133
2015-09-11,25.2875205547
2015-09-14,25.2188744182
2015-09-15,25.5106204985
2015-09-16,25.5449435668
2015-09-17,25.4934589644
2015-09-18,24.9013860366
2015-09-21,25.0215167756
2015-09-22,24.6010591891
2015-09-23,24.6611245586
2015-09-24,24.4380246148
2015-09-25,24.7211899281
2015-09-28,24.6782860928
2015-09-29,25.0901629121
2015-09-30,25.8409800307
2015-10-01,25.7423012094
2015-10-02,26.17992033
2015-10-05,26.7805740249
2015-10-06,27.2353546796
2015-10-07,27.7287487861
2015-10-08,27.904654511
2015-10-09,27.5785853624
2015-10-12,27.6386507319
2015-10-13,27.4927776917
2015-10-14,28.144915989
2015-10-15,28.1020121536
2015-10-16,28.3508543987
2015-10-19,28.8227965875
2015-10-20,28.6940850814
2015-10-21,28.634019712
2015-10-22,29.5178387201
2015-10-23,29.9468770736
