date,VZ
2011-10-28,24.5378643381
2011-10-31,24.1140107154
2011-11-01,23.7814486423
2011-11-02,23.9966358661
2011-11-03,24.4204894887
2011-11-04,24.2379063897
2011-11-07,24.3487604141
2011-11-08,24.4661352635
2011-11-09,24.0553232908
2011-11-10,24.3422395892
2011-11-11,24.4661352635
2011-11-14,24.1270523654
2011-11-15,24.2835521645
2011-11-16,23.8988234916
2011-11-17,23.9314276165
2011-11-18,23.7749278173
2011-11-21,23.5206156438
2011-11-22,23.5988655433
2011-11-23,23.0511162464
2011-11-25,23.0511162464
2011-11-28,23.6379904931
2011-11-29,23.8857818417
2011-11-30,24.6030725877
2011-12-01,24.6291558876
2011-12-02,24.6813224873
2011-12-05,24.8117389865
2011-12-06,24.9878012606
2011-12-07,24.9812804356
2011-12-08,24.6552391874
2011-12-09,25.0595303352
2011-12-12,25.0073637355
2011-12-13,24.9486763108
2011-12-14,24.9486763108
2011-12-15,25.0530095102
2011-12-16,25.2877592089
2011-12-19,25.1899468344
2011-12-20,25.5681546823
2011-12-21,25.5811963323
2011-12-22,25.620321282
2011-12-23,26.0702582045
2011-12-27,26.0767790295
2011-12-28,25.9268000553
2011-12-29,26.1159039793
2011-12-30,26.161549754
2012-01-03,25.9072375804
2012-01-04,25.5681546823
2012-01-05,25.3920924083
2012-01-06,25.3203633337
2012-01-09,25.3467868801
2012-01-10,25.4789046121
2012-01-11,25.6968988698
2012-01-12,25.710110643
2012-01-13,25.710110643
2012-01-17,25.776169509
2012-01-18,25.7695636224
2012-01-19,25.7629577358
2012-01-20,25.743140076
2012-01-23,25.3666045399
2012-01-24,24.9636454574
2012-01-25,24.8975865914
2012-01-26,24.6663805604
2012-01-27,24.5805040346
2012-01-30,24.8447394986
2012-01-31,24.8777689316
2012-02-01,24.970251344
2012-02-02,24.8117100656
2012-02-03,24.9966748904
2012-02-06,25.1948514883
2012-02-07,25.0495219832
2012-02-08,25.0495219832
2012-02-09,25.0495219832
2012-02-10,24.8975865914
2012-02-13,25.1882456017
2012-02-14,25.1287926223
2012-02-15,24.9900690038
2012-02-16,25.1353985089
2012-02-17,25.4062398595
2012-02-21,25.4260575193
2012-02-22,25.2410926945
2012-02-23,25.1882456017
2012-02-24,25.1948514883
2012-02-27,25.1882456017
2012-02-28,25.2014573749
2012-02-29,25.1750338285
2012-03-01,25.3864221997
2012-03-02,25.5449634781
2012-03-05,25.7629577358
2012-03-06,25.5581752513
2012-03-07,25.6770812101
2012-03-08,25.908287241
2012-03-09,25.8290166018
2012-03-12,25.974346107
2012-03-13,26.0800402926
2012-03-14,26.073434406
2012-03-15,26.1196756122
2012-03-16,26.139493272
2012-03-19,26.1923403648
2012-03-20,26.1791285916
2012-03-21,26.2782168906
2012-03-22,26.1989462514
2012-03-23,26.040404973
2012-03-26,25.9809519936
2012-03-27,25.5383575915
2012-03-28,25.2741221275
2012-03-29,25.1486102821
2012-03-30,25.2543044677
2012-04-02,25.4458751791
2012-04-03,25.4062398595
2012-04-04,25.3599986533
2012-04-05,25.2080632615
2012-04-09,25.0741914439
2012-04-10,24.6324144457
2012-04-11,25.0206427168
2012-04-12,25.1344337618
2012-04-13,24.9403196262
2012-04-16,25.0541106712
2012-04-17,25.2616119886
2012-04-18,25.2080632615
2012-04-19,25.5360492147
2012-04-20,25.9242774859
2012-04-23,25.8171800318
2012-04-24,26.4396839838
2012-04-25,26.426296802
2012-04-26,26.8680738003
2012-04-27,26.9283161182
2012-04-30,27.0287199814
2012-05-01,27.1492046173
2012-05-02,27.1759789808
2012-05-03,27.2027533444
2012-05-04,26.9483968908
2012-05-07,27.1291238447
2012-05-08,27.1425110264
2012-05-09,26.9417033
2012-05-10,27.1425110264
2012-05-11,27.5508200702
2012-05-14,27.3700931164
2012-05-15,27.4771905705
2012-05-16,27.3633995255
2012-05-17,27.6913854787
2012-05-18,27.7984829329
2012-05-21,27.6713047061
2012-05-22,27.7047726605
2012-05-23,27.6311431608
2012-05-24,27.7047726605
2012-05-25,27.7449342058
2012-05-29,27.9457419323
2012-05-30,27.7248534332
2012-05-31,27.8721124326
2012-06-01,27.4638033888
2012-06-04,27.6713047061
2012-06-05,27.5775944337
2012-06-06,27.959129114
2012-06-07,27.8721124326
2012-06-08,28.4075997031
2012-06-11,28.4879227937
2012-06-12,28.7422792472
2012-06-13,28.7757472016
2012-06-14,29.2844601087
2012-06-15,29.150588291
2012-06-18,29.3313152448
2012-06-19,29.2710729269
2012-06-20,28.983248519
2012-06-21,29.0033292916
2012-06-22,29.4183319263
2012-06-25,29.2175241998
2012-06-26,29.3447024266
2012-06-27,29.3045408813
2012-06-28,29.4317191081
2012-06-29,29.7463178795
2012-07-02,30.0743038327
2012-07-03,30.0876910145
2012-07-05,30.0475294692
2012-07-06,30.0676102418
2012-07-09,30.2842161688
2012-07-10,30.257140428
2012-07-11,30.3925191323
2012-07-12,30.2368336223
2012-07-13,30.6023561241
2012-07-16,30.6429697354
2012-07-17,30.906958209
2012-07-18,31.062643719
2012-07-19,30.1488374645
2012-07-20,30.1149927884
2012-07-23,30.0202276953
2012-07-24,29.6276294526
2012-07-25,29.5937847765
2012-07-26,30.0946859827
2012-07-27,30.3925191323
2012-07-30,30.4263638084
2012-07-31,30.5549735776
2012-08-01,30.6023561241
2012-08-02,30.2029889462
2012-08-03,30.0946859827
2012-08-06,30.2503714928
2012-08-07,30.1014549179
2012-08-08,29.9051557966
2012-08-09,30.0134587601
2012-08-10,30.1894510758
2012-08-13,29.9660762136
2012-08-14,30.0066898249
2012-08-15,29.9119247318
2012-08-16,29.8645421853
2012-08-17,29.823928574
2012-08-20,29.5802469061
2012-08-21,29.0319631534
2012-08-22,28.8492019025
2012-08-23,28.5987512994
2012-08-24,29.2214933395
2012-08-27,28.9439669955
2012-08-28,28.8830465786
2012-08-29,29.1673418577
2012-08-30,28.9507359307
2012-08-31,29.0658078295
2012-09-04,29.5802469061
2012-09-05,29.6479362583
2012-09-06,29.8848489909
2012-09-07,29.5937847765
2012-09-10,29.823928574
2012-09-11,29.9457694079
2012-09-12,30.3857501971
2012-09-13,30.8528067272
2012-09-14,30.1420685293
2012-09-17,30.1759132053
2012-09-18,30.3992880676
2012-09-19,30.6429697354
2012-09-20,30.7918863103
2012-09-21,30.8934203385
2012-09-24,30.9204960794
2012-09-25,30.8798824681
2012-09-26,30.8595756624
2012-09-27,30.9746475612
2012-09-28,30.846037792
2012-10-01,31.0084922373
2012-10-02,31.0423369133
2012-10-03,31.3266321925
2012-10-04,31.989987844
2012-10-05,32.1964403682
2012-10-08,31.8679750892
2012-10-09,31.5531958635
2012-10-10,31.3273759841
2012-10-11,30.9304804387
2012-10-12,30.5335848932
2012-10-15,30.4514685735
2012-10-16,30.1640614544
2012-10-17,30.6020151597
2012-10-18,31.3273759841
2012-10-19,30.9031083321
2012-10-22,30.6362302929
2012-10-23,30.1572184277
2012-10-24,30.2667068541
2012-10-25,30.2803929073
2012-10-26,30.6088581863
2012-10-31,30.5472709465
2012-11-01,30.8894222788
2012-11-02,30.4651546268
2012-11-05,30.2461777741
2012-11-06,30.3146080406
2012-11-07,29.5550320829
2012-11-08,29.1581365374
2012-11-09,29.1786656174
2012-11-12,29.1239214042
2012-11-13,29.1102353509
2012-11-14,28.9049445516
2012-11-15,28.5354211127
2012-11-16,28.3301303133
2012-11-19,29.2949970704
2012-11-20,29.301840097
2012-11-21,29.534503003
2012-11-23,29.9450846017
2012-11-26,29.630305376
2012-11-27,29.4113285233
2012-11-28,29.8082240688
2012-11-29,30.1161602679
2012-11-30,30.191433561
2012-12-03,30.1777475077
2012-12-04,29.8834973619
2012-12-05,30.1777475077
2012-12-06,30.4172534403
2012-12-07,30.3898813337
2012-12-10,30.1298463211
2012-12-11,30.4104104136
2012-12-12,30.6499163462
2012-12-13,30.4651546268
2012-12-14,30.2530208008
2012-12-17,30.191433561
2012-12-18,30.0203578948
2012-12-19,29.6850495892
2012-12-20,29.9792997349
2012-12-21,29.8150670954
2012-12-24,29.7945380155
2012-12-26,29.7329507757
2012-12-27,29.7534798556
2012-12-28,29.3565843102
2012-12-31,29.6097762961
2013-01-02,30.2940789606
2013-01-03,30.1503754011
2013-01-04,30.3146080406
2013-01-07,30.5814860798
2013-01-08,29.8458607153
2013-01-09,29.7766127786
2013-01-10,30.1851756051
2013-01-11,29.9843565887
2013-01-14,29.4926962382
2013-01-15,29.0633590307
2013-01-16,28.7448185219
2013-01-17,29.1741557294
2013-01-18,29.4580722699
2013-01-22,29.7350640166
2013-01-23,29.6311921116
2013-01-24,29.4926962382
2013-01-25,29.5480945876
2013-01-28,29.6173425243
2013-01-29,30.1228524621
2013-01-30,30.1990251925
2013-01-31,30.1990251925
2013-02-01,30.8568805911
2013-02-04,30.8291814164
2013-02-05,30.8568805911
2013-02-06,30.9884516708
2013-02-07,30.7876326544
2013-02-08,30.711459924
2013-02-11,30.690685543
2013-02-12,30.7737830671
2013-02-13,30.8291814164
2013-02-14,30.6976103367
2013-02-15,30.7460838924
2013-02-19,30.8153318291
2013-02-20,31.1061731632
2013-02-21,31.2446690366
2013-02-22,31.4385632593
2013-02-25,31.6601566567
2013-02-26,31.9371484035
2013-02-27,32.0964186579
2013-02-28,32.221064944
2013-03-01,32.3526360237
2013-03-04,32.6227029768
2013-03-05,33.0243410096
2013-03-06,32.7404244692
2013-03-07,32.8789203426
2013-03-08,33.2113104387
2013-03-11,33.1074385337
2013-03-12,33.4883021855
2013-03-13,33.1974608514
2013-03-14,33.5713997095
2013-03-15,33.2528592007
2013-03-18,33.7583691386
2013-03-19,33.896865012
2013-03-20,33.6544972335
2013-03-21,33.7929931069
2013-03-22,33.9453385677
2013-03-25,34.042285679
2013-03-26,34.2638790765
2013-03-27,33.8899402183
2013-03-28,34.0353608854
2013-04-01,34.083834441
2013-04-02,34.2777286638
2013-04-03,33.9245641867
2013-04-04,34.1392327904
2013-04-05,34.3192774258
2013-04-08,34.5858819821
2013-04-09,34.5369033914
2013-04-10,34.8867504679
2013-04-11,35.3415516673
2013-04-12,35.5864446209
2013-04-15,35.4325119072
2013-04-16,35.3065669597
2013-04-17,34.6628483389
2013-04-18,35.6214293285
2013-04-19,36.5590194935
2013-04-22,36.5170378443
2013-04-23,36.6079980842
2013-04-24,36.2441571247
2013-04-25,37.2377228219
2013-04-26,37.5245974246
2013-04-29,37.4056494186
2013-04-30,37.7205117875
2013-05-01,36.6639736165
2013-05-02,36.7549338563
2013-05-03,36.8598879793
2013-05-06,36.4190806629
2013-05-07,37.027814576
2013-05-08,37.1607564651
2013-05-09,36.8808788039
2013-05-10,37.0068237514
2013-05-13,36.7689277394
2013-05-14,37.2027381143
2013-05-15,37.5036066
2013-05-16,37.2237289388
2013-05-17,37.3286830618
2013-05-20,36.9018696285
2013-05-21,36.433074546
2013-05-22,36.0132580542
2013-05-23,36.3071295984
2013-05-24,35.9572825219
2013-05-28,35.5584568547
2013-05-29,34.6838391635
2013-05-30,34.3409890285
2013-05-31,33.9211725367
2013-06-03,34.0471174843
2013-06-04,34.1730624318
2013-06-05,33.7952275892
2013-06-06,34.9637168247
2013-06-07,35.152634246
2013-06-10,35.3555455504
2013-06-11,35.1106525968
2013-06-12,34.914738234
2013-06-13,35.4325119072
2013-06-14,35.733380393
2013-06-17,35.4814904979
2013-06-18,36.0692335864
2013-06-19,35.0196923569
2013-06-20,34.2570257302
2013-06-21,34.6488544559
2013-06-24,34.3689767947
2013-06-25,35.2925730766
2013-06-26,35.4465057903
2013-06-27,35.6844018023
2013-06-28,35.2226036613
2013-07-01,35.2365975444
2013-07-02,35.4255149657
2013-07-03,35.6913987438
2013-07-05,35.8943100482
2013-07-08,36.1636922971
2013-07-09,36.0152776912
2013-07-10,35.7184484795
2013-07-11,36.1919617458
2013-07-12,35.6265727711
2013-07-15,35.3085414728
2013-07-16,35.5346970627
2013-07-17,35.8597957231
2013-07-18,35.315608835
2013-07-19,35.3014741106
2013-07-22,35.5276297005
2013-07-23,35.5912359601
2013-07-24,35.6053706845
2013-07-25,35.8385936366
2013-07-26,36.0576818643
2013-07-29,36.389847887
2013-07-30,35.6336401332
2013-07-31,34.9693080879
2013-08-01,35.3438782837
2013-08-02,35.5134949761
2013-08-05,35.4852255274
2013-08-06,35.4004171812
2013-08-07,35.2873393862
2013-08-08,35.0682511585
2013-08-09,34.856230293
2013-08-12,35.0894532451
2013-08-13,34.7360851358
2013-08-14,34.552333719
2013-08-15,34.3049760426
2013-08-16,33.7183849813
2013-08-19,33.5699703754
2013-08-20,33.859732225
2013-08-21,33.4074210452
2013-08-22,33.2307369906
2013-08-23,33.6477113595
2013-08-26,33.1741980931
2013-08-27,33.1812654553
2013-08-28,32.9056383301
2013-08-29,33.7961259653
2013-08-30,33.4851620292
2013-09-03,32.51693341
2013-09-04,33.0611202982
2013-09-05,32.9621772276
2013-09-06,32.7501563621
2013-09-09,32.4462597881
2013-09-10,32.8420320704
2013-09-11,32.8773688814
2013-09-12,33.4639599427
2013-09-13,33.7537217922
2013-09-16,34.1353593502
2013-09-17,34.3261781291
2013-09-18,34.4321885619
2013-09-19,34.283773956
2013-09-20,33.7678565166
2013-09-23,33.9099104965
2013-09-24,33.4074210452
2013-09-25,33.1777317742
2013-09-26,33.6901155326
2013-09-27,33.2166022662
2013-09-30,32.9869129952
2013-10-01,33.209534904
2013-10-02,33.0681876603
2013-10-03,33.2236696284
2013-10-04,33.2872758881
2013-10-07,33.4215557696
2013-10-08,32.9197730545
2013-10-09,33.0270035856
2013-10-10,33.4988179225
2013-10-11,33.6632380703
2013-10-14,33.4630744122
2013-10-15,33.1127880105
2013-10-16,33.7776173035
2013-10-17,34.9571531458
2013-10-18,35.7506590761
2013-10-21,36.1581350944
2013-10-22,36.5584624105
2013-10-23,36.3297039442
2013-10-24,36.0437558612
2013-10-25,36.2510682213
2013-10-28,36.1509863923
2013-10-29,36.5227189002
2013-10-30,36.122391584
2013-10-31,36.1080941798
2013-11-01,36.0937967757
2013-11-04,36.5155701981
2013-11-05,35.8149973948
2013-11-06,36.1795812006
2013-11-07,35.8650383093
2013-11-08,35.8864844155
2013-11-11,35.7149155657
2013-11-12,35.8578896072
2013-11-13,35.7363616719
2013-11-14,35.93652533
2013-11-15,35.9651201383
2013-11-18,36.2868117317
2013-11-19,36.3011091359
2013-11-20,36.029458457
2013-11-21,36.0151610529
2013-11-22,35.9007818197
2013-11-25,35.7506590761
2013-11-26,35.7792538844
2013-11-27,35.6934694595
2013-11-29,35.4718596952
2013-12-02,35.2145064205
2013-12-03,35.457562291
2013-12-04,35.2931421433
2013-12-05,34.9643018479
2013-12-06,35.3717778661
2013-12-09,35.4361161848
2013-12-10,35.0643836769
2013-12-11,34.6640563607
2013-12-12,34.406703086
2013-12-13,34.1993907259
2013-12-16,34.499636213
2013-12-17,33.9992270678
2013-12-18,34.6497589566
2013-12-19,34.6211641483
2013-12-20,34.3709595757
2013-12-23,34.7283946794
2013-12-24,35.0143427624
2013-12-26,35.1573168039
2013-12-27,35.1501681018
2013-12-30,35.1358706977
2013-12-31,35.1287219956
2014-01-02,35.0286401665
2014-01-03,34.6140154462
2014-01-06,34.8070304022
2014-01-07,35.2431012288
2014-01-08,35.0500862728
2014-01-09,34.3274040816
2014-01-10,34.5080746294
2014-01-13,33.9877434517
2014-01-14,34.0238775613
2014-01-15,34.8838693688
2014-01-16,35.0717667385
2014-01-17,34.9416839441
2014-01-21,34.4719405198
2014-01-22,34.2045481091
2014-01-23,34.5875696704
2014-01-24,34.4213527664
2014-01-27,34.4647136979
2014-01-28,34.2262285748
2014-01-29,34.4647136979
2014-01-30,34.4213527664
2014-01-31,34.703198821
2014-02-03,33.5396804932
2014-02-04,33.8359801916
2014-02-05,33.7420315067
2014-02-06,33.7348046848
2014-02-07,33.8287533697
2014-02-10,33.9010215888
2014-02-11,34.1178262461
2014-02-12,34.2334553967
2014-02-13,34.1900944652
2014-02-14,33.6119487123
2014-02-18,33.228927151
2014-02-19,33.6264023561
2014-02-20,34.7754670401
2014-02-21,34.1611871776
2014-02-24,33.4095976988
2014-02-25,33.4529586302
2014-02-26,33.4963195617
2014-02-27,34.3274040816
2014-02-28,34.3852186569
2014-03-03,34.1900944652
2014-03-04,34.6164769581
2014-03-05,34.2406822186
2014-03-06,34.2984967939
2014-03-07,34.0744653147
2014-03-10,33.9877434517
2014-03-11,33.7492583286
2014-03-12,33.5035463836
2014-03-13,33.2650612605
2014-03-14,33.3011953701
2014-03-17,33.4674122741
2014-03-18,33.7492583286
2014-03-19,33.5035463836
2014-03-20,34.1178262461
2014-03-21,33.9010215888
2014-03-24,33.9732898079
2014-03-25,34.125053068
2014-03-26,33.9732898079
2014-03-27,34.4647136979
2014-03-28,34.2695895063
2014-03-31,34.377991835
2014-04-01,34.5080746294
2014-04-02,34.5586623828
2014-04-03,34.7754670401
2014-04-04,34.7176524648
2014-04-07,34.7754670401
2014-04-08,35.2235299987
2014-04-09,35.0554857775
2014-04-10,34.6828659829
2014-04-11,34.3906151636
2014-04-14,34.5367405732
2014-04-15,34.2810211063
2014-04-16,34.412533975
2014-04-17,34.7778474992
2014-04-21,35.0554857775
2014-04-22,35.0116481546
2014-04-23,34.653640901
2014-04-24,33.8134197954
2014-04-25,33.565006599
2014-04-28,34.0472204509
2014-04-29,34.1714270491
2014-04-30,34.1422019672
2014-05-01,34.5002092208
2014-05-02,34.427146516
2014-05-05,34.624415819
2014-05-06,34.6828659829
2014-05-07,35.1431610233
2014-05-08,35.4281055722
2014-05-09,35.4207993017
2014-05-12,35.1869986462
2014-05-13,34.9605042613
2014-05-14,35.077404589
2014-05-15,35.0408732366
2014-05-16,35.8518692602
2014-05-19,35.9103194241
2014-05-20,35.5450058999
2014-05-21,35.924931965
2014-05-22,36.1295075385
2014-05-23,36.3413893826
2014-05-27,36.2537141368
2014-05-28,36.3413893826
2014-05-29,36.3267768416
2014-05-30,36.5021273332
2014-06-02,36.5678837675
2014-06-03,36.0126072108
2014-06-04,35.9103194241
2014-06-05,36.0053009403
2014-06-06,36.1075887271
2014-06-09,36.2171827843
2014-06-10,36.1806514319
2014-06-11,36.0710573747
2014-06-12,35.8299504487
2014-06-13,35.9322382355
2014-06-16,36.0272197518
2014-06-17,35.954157047
2014-06-18,36.1075887271
2014-06-19,36.1441200795
2014-06-20,36.0856699156
2014-06-23,36.3340831121
2014-06-24,36.0053009403
2014-06-25,36.1002824566
2014-06-26,35.954157047
2014-06-27,36.0345260223
2014-06-30,35.7495814734
2014-07-01,36.0710573747
2014-07-02,36.2829392187
2014-07-03,36.3194705711
2014-07-07,36.348695653
2014-07-08,36.0126072108
2014-07-09,36.1160068213
2014-07-10,36.6625476199
2014-07-11,37.1647742996
2014-07-14,37.3198737154
2014-07-15,37.4528160718
2014-07-16,37.6374582335
2014-07-17,37.1647742996
2014-07-18,37.4823588177
2014-07-21,37.4454303853
2014-07-22,37.6522296064
2014-07-23,37.6005298011
2014-07-24,37.7039294117
2014-07-25,37.8738002004
2014-07-28,38.0953707944
2014-07-29,38.3834125666
2014-07-30,38.2283131508
2014-07-31,37.2386311643
2014-08-01,36.8028756627
2014-08-04,37.0835317485
2014-08-05,36.6773189928
2014-08-06,36.2858776101
2014-08-07,35.9313646597
2014-08-08,35.968293092
2014-08-11,35.9461360326
2014-08-12,36.0716927025
2014-08-13,36.1307781943
2014-08-14,36.189863686
2014-08-15,36.0421499567
2014-08-18,36.0273785838
2014-08-19,35.968293092
2014-08-20,36.0569213296
2014-08-21,36.0938497619
2014-08-22,35.9239789732
2014-08-25,36.300648983
2014-08-26,36.3745058477
2014-08-27,36.5074482041
2014-08-28,36.4926768311
2014-08-29,36.7954899763
2014-09-02,36.7585615439
2014-09-03,36.8398040951
2014-09-04,36.7216331116
2014-09-05,36.8841182139
2014-09-08,36.5813050687
2014-09-09,36.1160068213
2014-09-10,36.0052215244
2014-09-11,36.1972493725
2014-09-12,35.746722498
2014-09-15,35.8648934815
2014-09-16,36.1603209401
2014-09-17,36.3449631018
2014-09-18,36.6994760522
2014-09-19,37.186931359
2014-09-22,37.0613746891
2014-09-23,36.8619611545
2014-09-24,36.9801321379
2014-09-25,36.6403905605
2014-09-26,36.7585615439
2014-09-29,36.743790171
2014-09-30,36.9210466462
2014-10-01,36.5074482041
2014-10-02,36.4040485935
2014-10-03,36.7142474251
2014-10-06,36.9875178244
2014-10-07,36.6920903657
2014-10-08,37.2386311643
2014-10-09,36.5367199292
2014-10-10,36.54418707
2014-10-13,36.1185600444
2014-10-14,36.0065529324
2014-10-15,35.7825387085
2014-10-16,35.5958601885
2014-10-17,35.8945458205
2014-10-20,36.2006985932
2014-10-21,36.35750855
2014-10-22,36.0737571996
2014-10-23,36.0065529324
2014-10-24,36.4172456764
2014-10-27,36.9026098283
2014-10-28,37.3058354315
2014-10-29,37.2087626011
2014-10-30,37.2610325867
2014-10-31,37.5223825146
2014-11-03,37.6269224858
2014-11-04,37.582119641
2014-11-05,37.5895867818
2014-11-06,37.544783937
2014-11-07,37.9778781034
2014-11-10,37.8733381322
2014-11-11,37.7911995834
2014-11-12,37.9480095402
2014-11-13,38.2317608905
2014-11-14,38.4557751145
2014-11-17,38.3811037065
2014-11-18,38.2466951721
2014-11-19,37.7015938938
2014-11-20,37.4775796698
2014-11-21,37.4925139514
2014-11-24,36.9623469547
2014-11-25,36.8428727019
2014-11-26,37.3655725578
2014-11-28,37.7762653018
2014-12-01,37.358105417
2014-12-02,36.6711284635
2014-12-03,36.432179958
2014-12-04,36.4247128172
2014-12-05,36.2977714236
2014-12-08,36.5143185068
2014-12-09,35.0358246286
2014-12-10,34.4832562095
2014-12-11,34.6176647438
2014-12-12,34.0352277615
2014-12-15,33.9157535087
2014-12-16,33.9978920575
2014-12-17,34.6774018702
2014-12-18,35.132897459
2014-12-19,35.1104960366
2014-12-22,35.4763859357
2014-12-23,35.5958601885
2014-12-24,35.5958601885
2014-12-26,35.7377358637
2014-12-29,35.5062544989
2014-12-30,35.3419774013
2014-12-31,34.9312846574
2015-01-02,35.0656931918
2015-01-05,34.7744747006
2015-01-06,35.1254303182
2015-01-07,34.9014160942
2015-01-08,35.6494654974
2015-01-09,35.3321112051
2015-01-12,35.5739049516
2015-01-13,35.6494654974
2015-01-14,35.4907883513
2015-01-15,35.5890170608
2015-01-16,36.2615059182
2015-01-20,36.4050709552
2015-01-21,36.4579633372
2015-01-22,36.1179408812
2015-01-23,35.6267973337
2015-01-26,35.4832322967
2015-01-27,35.0223129674
2015-01-28,34.7956313301
2015-01-29,34.8409676576
2015-01-30,34.5387254745
2015-02-02,35.4983444058
2015-02-03,36.1406090449
2015-02-04,36.1179408812
2015-02-05,36.1632772087
2015-02-06,37.2740172316
2015-02-09,37.0926719217
2015-02-10,37.410026214
2015-02-11,37.6367078513
2015-02-12,37.4175822686
2015-02-13,37.2589051224
2015-02-17,37.1606764129
2015-02-18,36.9793311031
2015-02-19,36.9566629393
2015-02-20,37.0019992668
2015-02-23,36.8508781752
2015-02-24,37.1909006312
2015-02-25,37.1757885221
2015-02-26,37.3042414499
2015-02-27,37.3646898865
2015-03-02,37.3798019957
2015-03-03,37.4402504323
2015-03-04,37.0775598126
2015-03-05,36.9642189939
2015-03-06,36.4881875555
2015-03-09,36.442851228
2015-03-10,35.8988152984
2015-03-11,36.0272682263
2015-03-12,36.8206539569
2015-03-13,36.9037705573
2015-03-16,37.2286809041
2015-03-17,36.9868871576
2015-03-18,37.4326943777
2015-03-19,37.2513490678
2015-03-20,37.4478064869
2015-03-23,37.5082549235
2015-03-24,37.3344656682
2015-03-25,36.8206539569
2015-03-26,36.586416265
2015-03-27,36.6922010291
2015-03-30,37.1153400855
2015-03-31,36.7450934111
2015-04-01,36.9642189939
2015-04-02,37.3798019957
2015-04-06,37.5006988689
2015-04-07,37.2286809041
2015-04-08,37.5384791418
2015-04-09,37.4467914256
2015-04-10,37.607244929
2015-04-13,37.4697133546
2015-04-14,37.5766823569
2015-04-15,37.7371358602
2015-04-16,37.645448144
2015-04-17,37.3627443524
2015-04-20,37.7294952172
2015-04-21,37.5690417139
2015-04-22,37.8746674345
2015-04-23,38.2414182993
2015-04-24,38.2261370133
2015-04-27,38.2643402284
2015-04-28,38.6234504502
2015-04-29,38.5623253061
2015-04-30,38.539403377
2015-05-01,38.516481448
2015-05-04,38.6005285211
2015-05-05,38.2719808714
2015-05-06,37.9281519357
2015-05-07,37.9969177228
2015-05-08,38.3101840865
2015-05-11,38.0504022239
2015-05-12,37.9128706496
2015-05-13,37.9969177228
2015-05-14,38.1802931552
2015-05-15,38.0427615809
2015-05-18,37.8975893636
2015-05-19,37.8593861485
2015-05-20,37.9663551507
2015-05-21,38.1268086541
2015-05-22,37.9052300066
2015-05-26,37.7600577893
2015-05-27,37.8746674345
2015-05-28,37.8517455055
2015-05-29,37.7753390753
2015-06-01,37.607244929
2015-06-02,37.5461197848
2015-06-03,37.5002759267
2015-06-04,36.7514929111
2015-06-05,36.0867569686
2015-06-08,36.247210472
2015-06-09,36.1708040418
2015-06-10,36.270132401
2015-06-11,36.4917110485
2015-06-12,36.1020382546
2015-06-15,35.9110221792
2015-06-16,36.2319291859
2015-06-17,36.1173195407
2015-06-18,36.4993516915
2015-06-19,36.262491758
2015-06-22,36.3159762591
2015-06-23,36.4993516915
2015-06-24,36.1326008267
2015-06-25,36.247210472
2015-06-26,36.3847420463
2015-06-29,35.7352873898
2015-06-30,35.6130371016
2015-07-01,35.9110221792
2015-07-02,36.0638350395
2015-07-06,35.9415847513
2015-07-07,36.1020382546
2015-07-08,36.0103505384
2015-07-09,35.7629629864
2015-07-10,36.3350467004
2015-07-13,36.4896639204
2015-07-14,36.6520120014
2015-07-15,36.5901651134
2015-07-16,36.9767081634
2015-07-17,36.7911674994
2015-07-20,37.1854414104
2015-07-21,36.3118541174
2015-07-22,35.9098493454
2015-07-23,35.8325407354
2015-07-24,35.5928840444
2015-07-27,35.4305359634
2015-07-28,35.4769211294
2015-07-29,35.9948888164
2015-07-30,36.0799282874
2015-07-31,36.1726986194
2015-08-03,36.3118541174
2015-08-04,36.0799282874
2015-08-05,36.0567357044
2015-08-06,36.0490048434
2015-08-07,35.8402715964
2015-08-10,36.5128565034
2015-08-11,36.7988983604
2015-08-12,36.9921698854
2015-08-13,36.8452835264
2015-08-14,36.7138588894
2015-08-17,36.7370514724
2015-08-18,36.6906663064
2015-08-19,36.6752045844
2015-08-20,36.2422763684
2015-08-21,35.6392692104
2015-08-24,34.5878721144
2015-08-25,33.6292453504
2015-08-26,34.9125682764
2015-08-27,35.7088469594
2015-08-28,35.6160766274
2015-08-31,35.5696914614
2015-09-01,34.7115658904
2015-09-02,35.0594546354
2015-09-03,35.3454964924
2015-09-04,34.6497190024
2015-09-08,35.4691902684
2015-09-09,35.0903780794
2015-09-10,35.1444941064
2015-09-11,35.3532273534
2015-09-14,35.2913804654
2015-09-15,35.8480024574
2015-09-16,35.7088469594
2015-09-17,34.9666843034
2015-09-18,34.4564474774
2015-09-21,34.6342572804
2015-09-22,34.3482154234
2015-09-23,34.0003266784
2015-09-24,34.0853661494
2015-09-25,34.1858673424
2015-09-28,33.8147860144
2015-09-29,33.6524379334
2015-09-30,33.6369762114
2015-10-01,33.2117788564
2015-10-02,33.1190085244
2015-10-05,34.0157884004
2015-10-06,34.0621735664
2015-10-07,34.3366191319
2015-10-08,34.6341770628
2015-10-09,34.5793637598
2015-10-12,34.6889903659
2015-10-13,34.7359731971
2015-10-14,34.446245738
2015-10-15,34.9787178249
2015-10-16,35.0022092405
2015-10-19,35.0022092405
2015-10-20,35.4250547213
2015-10-21,35.1274967904
2015-10-22,35.9340353925
2015-10-23,36.1454581329
2015-10-26,36.3020675702
2015-10-27,36.1532886048
2015-10-28,36.3960332326
